"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",17.8854875229895,0.670093380353891,0.0608516153527165,0.176262466236851,0.0467877452080185,0.595267402085825,2.01311436901565e-05,4.99978584208118
"2",17.7259379733345,0.638896319819998,0.045535627034449,0.188832112679542,0.0545011050871271,0.709955869122641,6.41391550081e-06,5.10794888598996
"3",17.5789178918926,0.648611667838285,0.0613320679004276,0.193023434572499,0.0525430305558583,0.838439685092308,1.67966536948775e-05,4.13787135197193
"4",20.4336060736305,0.646155914767203,0.0401736415437229,0.176787066365699,0.0516541387512232,0.335905322914303,7.54161737979882e-06,2.50420836103818
"5",17.5548641988318,0.716036387035693,0.0436949448767959,0.189216318428898,0.0513360826221458,0.275730515516072,1.59573050012587e-05,1.45990062757657
"6",18.887950704125,0.624720764462929,0.049051793438893,0.164378150124089,0.0498644046689663,0.854096900892735,1.87034727504046e-05,3.96783204137231
"7",20.3782910759093,0.702601984108379,0.0503207127777282,0.186475979009257,0.054942404690946,0.612350099229196,1.70480197338045e-05,1.6421694379517
"8",18.4740748576892,0.684654861715122,0.0468155206876432,0.183808449290399,0.0519658987363079,0.802794686966401,1.5718229393099e-05,5.45030546344339
"9",17.7636562821071,0.718126697330189,0.0420189285287771,0.187375821342627,0.0510645904040849,0.786432823362236,1.71269409968987e-05,4.34224104830122
"10",20.47315407187,0.706824953918264,0.0538511598903972,0.166749662164534,0.0527195238758484,0.345149995375192,6.86927136262356e-06,5.16315840809362
"11",19.4004127801131,0.74318419015574,0.0493804942562047,0.169390679193847,0.0508905331167486,0.265263421703014,8.96660692482656e-06,5.43826846799237
"12",18.9828768318854,0.698524852530076,0.0526654302725829,0.170633293018313,0.0458810487582139,0.475738285831641,6.57175276054762e-06,1.95159241434041
"13",19.2776021514225,0.672846669354464,0.052125912033211,0.198679231470278,0.0459433458539634,0.259981206099328,7.47843551384652e-06,1.53633988322143
"14",19.9186431678706,0.618408090102591,0.0582787915085861,0.160142646471639,0.0540587494835351,0.301114779419266,8.81050882916919e-06,2.08269382878469
"15",18.8476581434321,0.668832367785741,0.0416041704840194,0.194959489782834,0.0526362616123422,0.710078669181676,1.4514660251942e-05,2.43968583088479
"16",19.0667603272004,0.625381164067984,0.0498394453321039,0.182835564288315,0.054392462544872,0.937146856049425,2.06132721968934e-05,4.23012063163432
"17",19.3046982887443,0.628140317922737,0.0542995559710755,0.174419784786562,0.0532272931831912,0.635560787793016,1.54945246965969e-05,5.83906679978297
"18",18.4821333226773,0.632293547359714,0.0504915716110007,0.180327685908009,0.0493117994985241,0.501712619968515,2.14625982113869e-05,4.739702706273
"19",20.1383227372339,0.614481231724913,0.0481049086458283,0.179670313236932,0.053553015811597,0.801788847435266,1.90322413885856e-05,1.49837915538572
"20",20.2567158221118,0.694067351570539,0.0414615086372993,0.170430913884295,0.0527014386168565,0.819576450011693,7.7647896296436e-06,5.28394055132707
"21",19.5319587804682,0.624863718618534,0.0473232764620853,0.209748686272223,0.053659314318758,0.526719577132142,1.62862137871737e-05,3.84424464597751
"22",19.6429574735682,0.700162141776632,0.0403947072786395,0.196312930281912,0.0533482290226943,0.615555249683908,1.97906644128183e-05,5.72867823086469
"23",19.0189908343516,0.655217368559644,0.0422013917428153,0.190401481741704,0.0456589218978421,0.427744332051312,1.64485562258566e-05,4.97382614009822
"24",20.3864694325021,0.635763572993211,0.0424062582216901,0.20709926747221,0.0540811570931668,0.448483377513709,1.43217443200004e-05,1.78919310123869
"25",20.2125815618574,0.624290423719527,0.0483328641740768,0.195433864751249,0.046858304992523,0.857673147803464,1.62422132503917e-05,4.39446904040768
"26",19.0944195600962,0.610871660226874,0.0627066100962055,0.15358649019747,0.0548669045688375,0.443934724057559,1.20176037947685e-05,4.76133565884962
"27",20.1430726227425,0.708878323626181,0.0480038081710904,0.181245927432356,0.0470241588181234,0.75715439505165,7.65145035264375e-06,1.18131104015146
"28",19.0341391080206,0.656574778201547,0.0427263536394832,0.201064848370808,0.0452804525013547,0.905760863177013,7.60698520729664e-06,1.50713064348337
"29",19.6893268013643,0.712997760535602,0.0537408758357463,0.196764462332488,0.0532706713911425,0.419790713590104,9.96458304605346e-06,3.78387615267903
"30",19.7043960593888,0.717977937596978,0.0529621514670895,0.200863796207565,0.0493086323248665,0.822661368018831,1.17905246388031e-05,2.1165063595188
"31",19.74119817474,0.627879003854957,0.0601734057460732,0.18464500960561,0.0467400566276372,0.5369978173321,6.3355464812882e-06,5.07080214808305
"32",18.3054245824537,0.692133294505079,0.0546827148011555,0.202834924780768,0.047983443609965,0.348926290874719,1.50443786136874e-05,3.0797029834516
"33",18.2741756631357,0.639881007881567,0.0430056413665891,0.207844663320277,0.0518007941775559,0.614791005463689,9.38960502819431e-06,4.03063545538561
"34",19.2607807313786,0.744696035907394,0.0418736046236332,0.187396297534313,0.0467576039684308,0.429499521281919,1.00605408740703e-05,5.06350665605091
"35",19.2345318726487,0.703435751904838,0.0460859413310445,0.197386694729989,0.0542961236306024,0.894048519150237,1.73252800627463e-05,2.90617619157617
"36",18.2045858946994,0.691909911025478,0.0542741983055645,0.152402079184139,0.0525297598212119,0.200791344685946,1.98982699952272e-05,3.91136910851259
"37",19.5872968001957,0.737492332401057,0.0578348462859192,0.177894994528396,0.0508406128799054,0.602289106350683,1.77823318264756e-05,3.71223636475706
"38",19.2330158642943,0.610513719025254,0.0441147562032794,0.196216234029061,0.0456375408708025,0.539754629825067,2.1039238912059e-05,3.11179050865467
"39",17.8060247462029,0.685504578205571,0.0594462922490679,0.179310125001138,0.0476009061815939,0.227397673465777,1.69372169909948e-05,5.90281922719907
"40",20.4058179367052,0.684060562342359,0.0560995257640104,0.203390807916764,0.0527391150921723,0.830995730288501,1.35378889542434e-05,1.19591466185771
"41",19.9231955317787,0.705796185330965,0.0516367950123851,0.158845773859159,0.0462184241345245,0.295604071886744,1.56947537734519e-05,4.92786521731561
"42",19.3808396975268,0.661772841670644,0.0550147700230861,0.18532038070071,0.0474684681969718,0.686956907330605,6.43199251961877e-06,3.24321597762988
"43",17.7162066679485,0.606074176513776,0.0477299309510107,0.202948775789416,0.0488718582677352,0.822406003441778,7.67625910826147e-06,1.8912134197274
"44",19.4162153797951,0.741247431446146,0.0526026446440518,0.204508852736084,0.0508037465902069,0.664667283237504,1.10718199557651e-05,2.90015571405081
"45",19.4519580196789,0.623276440809388,0.0459137077523656,0.186225884471037,0.0521426593954745,0.591377060183033,1.6653143343706e-05,2.23458542913763
"46",17.7489293986673,0.660862232052209,0.0586306455170193,0.165350212692562,0.0527832821672852,0.555784807042917,1.23353347674054e-05,1.64348448644701
"47",19.9059474862786,0.675206450252852,0.0583347490278613,0.181752397387717,0.0459942639870546,0.92730111579306,2.071318333766e-05,4.53377607421624
"48",19.2660095853945,0.69012362708539,0.0403043357230893,0.163638106081188,0.0483694764919975,0.538000124622893,6.82670985120609e-06,3.38290019871842
"49",18.6725844838575,0.619905299753894,0.0491528764656445,0.177744388910523,0.048926941716373,0.39424988648406,8.84089648046758e-06,4.71176502731239
"50",20.0457881277979,0.747608314005355,0.0422204052318374,0.208070695864297,0.051366208363818,0.498498288661067,7.26249361993741e-06,2.40173839423241
"51",19.4494781997397,0.62655578971185,0.0511378514026527,0.154596516544903,0.0460407846079604,0.42411429910583,1.42827841235389e-05,4.57655715444486
"52",17.5944258826566,0.609365745299275,0.0562116226059964,0.19142949997378,0.048699379906056,0.239540992846712,1.46477398621541e-05,1.38336131954851
"53",19.5031128456946,0.710548286324227,0.0463999437502408,0.200931596847181,0.0515360928954277,0.878554833266477,1.89270988949448e-05,2.61389270685258
"54",18.9453851937545,0.662024592297489,0.0463819141750755,0.196585067742923,0.0520525908323284,0.417448674926592,2.12648844588951e-05,5.58984683054325
"55",18.9485250138354,0.74896051431197,0.0457646895115545,0.20049022561165,0.0530919276353763,0.901866201166937,1.19917913911196e-05,4.28732865703711
"56",20.383766361885,0.667781229234987,0.0438982197007749,0.162991796320877,0.0465474480937072,0.796834030317725,1.40142436829951e-05,1.70463493057986
"57",17.5573691503201,0.689085423028667,0.0603267252763312,0.158560756671969,0.051752835972528,0.820843315714272,1.89581644325156e-05,2.66711200294347
"58",18.138172350364,0.606208332307299,0.0444096689773193,0.203044826171449,0.0521708543402981,0.442587916296616,1.06874018163502e-05,4.35529995718959
"59",17.9696694497531,0.665825683926686,0.0623253828199175,0.155473839328727,0.0473255552340206,0.656112935983227,1.88262891846717e-05,1.37170300549729
"60",18.1393115517297,0.608129686151433,0.0551536171576967,0.197771299117114,0.0463309858433041,0.651559967320936,1.06558718425545e-05,4.28386033923231
"61",18.2170111934498,0.71917288866383,0.0551127835716559,0.19396321912549,0.0548245123362099,0.79028600423265,1.63689417267424e-05,2.21753082239121
"62",18.6303052509178,0.704304935283016,0.0479347248651469,0.152289422337022,0.0463110071972292,0.93863029433426,1.36571406653571e-05,4.54871563697909
"63",18.0532021088614,0.602794814844453,0.0625264284250028,0.199427468915647,0.0548441830318607,0.860780563579814,1.56017647456297e-05,4.51704535146186
"64",19.2450552501644,0.737611673700123,0.0581689248541519,0.203880982547323,0.0519082818022091,0.894878967087192,7.05548420018635e-06,2.20145614004717
"65",19.550079639941,0.657906953646359,0.0506643179439527,0.171225409028088,0.0480070700936438,0.770235935865785,1.95046609256376e-05,1.21795922308741
"66",20.1048460353992,0.648471958874131,0.0416498936196121,0.203650346060763,0.0518499036355037,0.578144355719793,2.04954889332527e-05,2.29276640499994
"67",18.6139634424429,0.62798115443727,0.0562838579059409,0.157741083881892,0.0459827208730066,0.240377293184923,8.38104918133895e-06,4.46970800452254
"68",20.0798484473466,0.697130855467077,0.0491202561153348,0.189129584870995,0.0478543739424553,0.512006435332762,1.15100035717296e-05,2.93564643321955
"69",19.0960950251913,0.732543416438671,0.0462907248476343,0.190997788489452,0.049700191671669,0.320319133704528,1.85250702005623e-05,4.06589905172051
"70",17.9742324172158,0.736866685465502,0.0558882247465921,0.198937863603942,0.0534870900399936,0.803001920861541,1.86029740529489e-05,4.88056712882698
"71",18.5578524977402,0.684786343718902,0.0536705327288453,0.206811447409973,0.0519902133203461,0.495342865074519,1.40359954419033e-05,5.54445077973919
"72",20.030358705075,0.659681741850358,0.0619668392567614,0.158428793749558,0.0452771854471858,0.656889704861038,1.73225087188824e-05,1.92133457548317
"73",19.6020052987579,0.622361610361584,0.0472865480206939,0.15980797840592,0.0515811922895815,0.645610424422775,1.95388014701352e-05,1.20448678166483
"74",19.0382033778296,0.657139416917658,0.0511709891066011,0.184551167219756,0.051819612131957,0.832200447812094,1.42361709539231e-05,4.85418687472155
"75",19.3430573258954,0.745230534598476,0.0522128599423319,0.174596672132467,0.0493879683306417,0.589519911012903,1.77888373415089e-05,2.50506270143698
"76",18.1715942720771,0.729775754642207,0.0525173384445589,0.195008010523296,0.049424216226649,0.314135593449173,1.25390316329541e-05,5.96870919421082
"77",17.7574178455882,0.702881170460978,0.0545560779934255,0.164518635181566,0.0465154236962716,0.801254727270512,1.79541354136266e-05,3.09565142518748
"78",18.0026372811564,0.606944498293195,0.057487720145917,0.201754341673194,0.0525963878863933,0.545531883676187,1.39371024910134e-05,5.55955885105126
"79",18.3070615151625,0.686625124140421,0.0412266809691484,0.165929449268617,0.0481539631279674,0.676915053383156,2.1486568802046e-05,4.84982733540639
"80",20.2016223516192,0.601531560172664,0.0425994785610668,0.188253562470814,0.0464061785085057,0.603444006848091,1.5396658163944e-05,4.19626827155688
"81",18.2000317283147,0.685463902369828,0.0473488035205929,0.158900788259776,0.0489809082141402,0.84432423174748,1.43895159809205e-05,5.42414241214609
"82",18.7464365959044,0.731289410496061,0.0449037416490114,0.177191057108226,0.0461643920713896,0.388454519880295,1.37990289170778e-05,5.04067960850598
"83",19.5307618437614,0.600779262736137,0.0509128229705184,0.185967058936316,0.0516783107736544,0.288055041393032,1.01922661840828e-05,5.48762587886152
"84",19.9410569182043,0.741588309658435,0.0601295535883659,0.160848568300204,0.0464818275639834,0.905618459632504,1.84849578999089e-05,4.36586566336145
"85",17.8999258410137,0.674382633471815,0.0529262355817491,0.204765330748684,0.0524809598366241,0.54417394286854,1.75995263998987e-05,2.68154886097176
"86",18.0613904808806,0.675044242142793,0.04612265437629,0.194377103332551,0.0509126277632453,0.215564564949425,1.34290641969214e-05,5.36834487563465
"87",18.2790562292049,0.740561149774818,0.0428610692603888,0.153136288631209,0.0530332416121452,0.394293480009481,1.99672832868876e-05,2.63426320898684
"88",18.4799207216229,0.648895518569159,0.045165153937726,0.169267839636561,0.0473424083424453,0.931226210696681,7.08865587801364e-06,5.67328915360087
"89",18.0315618872542,0.617264341241063,0.0493915471110744,0.187718095346508,0.0462358318861504,0.725395161568129,2.0801394777373e-05,3.68347574118798
"90",19.8318305114468,0.723695318502746,0.0496437488612984,0.175264710735474,0.0536058735898393,0.507086917256704,1.69057106903636e-05,2.7529916487186
"91",17.9800011155566,0.608342565298732,0.0576916919866155,0.17394275474574,0.0456925196474697,0.202320308318653,1.13686758633208e-05,3.15673099409847
"92",17.9128090349284,0.622857308006915,0.0428887079762961,0.168631472752104,0.048447194112509,0.34995401972346,6.77112791866025e-06,2.34159656613052
"93",19.4025198507037,0.660427544934105,0.0421180715722821,0.1827586517502,0.0517129109770828,0.439364349874784,9.27132879894167e-06,5.7767594864649
"94",19.5790288791307,0.680838133465103,0.0476978649988663,0.189240953477374,0.0523203579852893,0.357263535804697,1.9689013226284e-05,3.65646132521087
"95",18.1292108356154,0.689485522089258,0.0564769128389824,0.19687499195565,0.0531079153761268,0.677921801962599,1.92908035176424e-05,3.06218698522582
"96",18.6487226747067,0.714945321627811,0.062927016940655,0.183652888795361,0.0507142660082248,0.750829474348982,1.79711011750158e-05,2.01004298469628
"97",17.738983542688,0.629497041294782,0.0627897696626473,0.176470443696748,0.0546363674044167,0.444752302479581,1.95579982918408e-05,4.31222731692845
"98",19.6461589377364,0.62512625626442,0.0537571202741782,0.188609830370983,0.0462905841330835,0.362587291766016,1.94906161925152e-05,6.20547907296906
"99",19.594216477097,0.727657372560748,0.049237651138298,0.197625463497383,0.0506529938342515,0.609084634291532,8.47996092317249e-06,2.5792491368138
"100",18.7723065617878,0.748277188695932,0.058486939776168,0.187826482007741,0.0461096010122867,0.69891129333101,1.28127679987396e-05,3.58294365018304
"101",17.5174413823774,0.705194473665662,0.0562244793480493,0.197202693308364,0.0545990878400346,0.557769413247181,1.6764684127786e-05,4.36181114258501
"102",19.889194774664,0.696866050361388,0.0540823342299976,0.202050883987541,0.0544210241339263,0.731797420824645,1.20079027354194e-05,5.76989880782738
"103",20.1548356139557,0.736068596856482,0.0430926541241282,0.150045625782651,0.0543876420941297,0.63926359689096,1.21789055461681e-05,1.55962587995891
"104",19.874421613923,0.721115639103285,0.0504620250683678,0.177975461060693,0.0502542136465502,0.867191977181297,1.93434584109875e-05,2.44222129940568
"105",20.1987749863113,0.66910191646514,0.054413522450034,0.181846769473292,0.0472341556308931,0.815201828585297,6.44239521368822e-06,5.88697387643019
"106",18.5984467522895,0.719432897623815,0.06237330988392,0.1782239909,0.0496581857340713,0.888714671334019,8.69172750740496e-06,5.34445451636729
"107",17.7340379521602,0.660580240036198,0.0421532542979245,0.160717289599674,0.0500707011170685,0.222660492761817,9.82814483458441e-06,5.63634558896878
